seed,plant,t,chaos,incumbent_J,oracle_J,model,spearman,J,ess,frac_gated,role
2,0.5,50,0.9052456830014318,-0.8227664828300476,-1.1278069913387299,2.0,0.5696721069445266,-1.4028604179620743,3.18241024017334,0.0,other
2,0.5,50,0.9052456830014318,-0.8227664828300476,-1.1278069913387299,1.4,0.5977383000535865,-0.8379073441028595,1.485384464263916,0.0,other
2,0.5,50,0.9052456830014318,-0.8227664828300476,-1.1278069913387299,0.5,0.9212685754270964,-0.6869919672608376,16.88392448425293,0.0024402147388969953,true
2,0.5,54,0.8677075861566779,-0.8341840505599976,-0.8727995008230209,0.7,0.6229859555262546,-0.9424608498811722,2.608476400375366,0.0,other
2,0.5,54,0.8677075861566779,-0.8341840505599976,-0.8727995008230209,1.0,0.5998282468584739,-1.0724498853087425,1.0005437135696411,0.0,other
2,0.5,54,0.8677075861566779,-0.8341840505599976,-0.8727995008230209,2.0,0.5427938233630288,-0.8751198947429657,2.7048115730285645,0.0,other
2,0.5,54,0.8677075861566779,-0.8341840505599976,-0.8727995008230209,1.4,0.5647708077177831,-0.9962416216731071,4.617204189300537,0.0,other
2,0.5,54,0.8677075861566779,-0.8341840505599976,-0.8727995008230209,0.5,0.87554115278895,-0.9771496132016182,2.132056951522827,0.0009760858955587537,true
2,0.5,58,0.6991822495508232,-1.3225464820861816,-0.9739282578229904,0.7,0.6972514024366709,-0.7781585454940796,2.544004440307617,0.0,other
2,0.5,58,0.6991822495508232,-1.3225464820861816,-0.9739282578229904,1.0,0.6682467184976019,-1.1090200394392014,1.014991044998169,0.0,other
2,0.5,58,0.6991822495508232,-1.3225464820861816,-0.9739282578229904,2.0,0.643159994855462,-1.2044957727193832,1.0871480703353882,0.0,other
2,0.5,58,0.6991822495508232,-1.3225464820861816,-0.9739282578229904,1.4,0.6603997746406355,-1.0561480447649956,1.0013880729675293,0.0,other
2,0.5,58,0.6991822495508232,-1.3225464820861816,-0.9739282578229904,0.5,0.7002569702353321,-0.9290707111358643,1.3325257301330566,0.0,true
2,0.5,62,0.9194729256220346,-0.5802355408668518,-0.7237091884016991,0.7,0.6222833961900957,-0.582654133439064,1.0598487854003906,0.0,other
2,0.5,62,0.9194729256220346,-0.5802355408668518,-0.7237091884016991,1.0,0.6109151166289244,-0.6795285567641258,1.0259705781936646,0.0,other
2,0.5,62,0.9194729256220346,-0.5802355408668518,-0.7237091884016991,2.0,0.5483124277380815,-0.6393958330154419,1.2200334072113037,0.0,other
2,0.5,62,0.9194729256220346,-0.5802355408668518,-0.7237091884016991,1.4,0.5795148576487535,-0.612607017159462,1.0000011920928955,0.0,other
2,0.5,62,0.9194729256220346,-0.5802355408668518,-0.7237091884016991,0.5,0.9206932853073738,-0.5893199592828751,4.007892608642578,0.00048804294777937685,true
2,0.5,66,0.8968583861428807,-1.0266557931900024,-0.6947717741131783,0.7,0.6142982832685,-0.9655882120132446,1.9624714851379395,0.0,other
2,0.5,66,0.8968583861428807,-1.0266557931900024,-0.6947717741131783,1.0,0.5456768703116875,-1.064172938466072,1.3264912366867065,0.0,other
2,0.5,66,0.8968583861428807,-1.0266557931900024,-0.6947717741131783,2.0,0.47304691974578184,-0.9240814596414566,1.6142524480819702,0.0,other
2,0.5,66,0.8968583861428807,-1.0266557931900024,-0.6947717741131783,1.4,0.5371906207886126,-0.9723299220204353,1.1419718265533447,0.0,other
2,0.5,66,0.8968583861428807,-1.0266557931900024,-0.6947717741131783,0.5,0.8989482192040668,-0.8160711899399757,6.41342306137085,0.0009760858955587537,true
2,0.7,10,0.9710282687346001,0.6909468770027161,0.6642768085002899,0.7,0.9692162028398744,0.7118904069066048,2.4119930267333984,0.0,true
2,0.7,10,0.9710282687346001,0.6909468770027161,0.6642768085002899,1.0,0.8693014141342,0.6984141245484352,1.241425633430481,0.0,other
2,0.7,10,0.9710282687346001,0.6909468770027161,0.6642768085002899,2.0,0.8186571820987931,0.34597649052739143,1.0452766418457031,0.0,other
2,0.7,10,0.9710282687346001,0.6909468770027161,0.6642768085002899,1.4,0.8636811513498556,0.6511949300765991,1.0409029722213745,0.0,other
2,0.7,14,0.9626647061252367,0.5198098421096802,0.7076940760016441,0.7,0.965096667935132,0.6235026344656944,3.3469362258911133,0.0,true
2,0.7,14,0.9626647061252367,0.5198098421096802,0.7076940760016441,1.0,0.867018088742724,0.3075327631086111,1.0331878662109375,0.0,other
2,0.7,14,0.9626647061252367,0.5198098421096802,0.7076940760016441,2.0,0.8205995242139237,0.6576468124985695,2.077836513519287,0.0,other
2,0.7,14,0.9626647061252367,0.5198098421096802,0.7076940760016441,1.4,0.8455197224962506,0.5993672311306,1.3479666709899902,0.0,other
2,0.7,18,0.9420338641172376,0.6813235878944397,0.535123735666275,0.7,0.9483516428485342,0.2951107919216156,1.3208099603652954,0.0,true
2,0.7,18,0.9420338641172376,0.6813235878944397,0.535123735666275,1.0,0.8467993286991573,0.5314079411327839,1.0030148029327393,0.0,other
2,0.7,18,0.9420338641172376,0.6813235878944397,0.535123735666275,2.0,0.745514272466343,0.35302964970469475,1.010738730430603,0.0,other
